problem_id,image_question,text_question,image_reference,text_reference,prediction,follows
10,An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday?,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,3,460,"First, we need to find the total number of magazines in each bookshelf. We do this by multiplying the number of magazines per bookshelf (46) by the number of bookshelves (10):

46 magazines/bookshelf * 10 bookshelves = 460 magazines

Now, we need to find the total number of magazines in all the bookshelves. We do this by multiplying the total number of magazines per bookshelf (460) by the number of bookshelves (10):

460 magazines/bookshelf * 10 bookshelves = 4600 magazines

Therefore, Bryan has a total of 4600 magazines.

#### 4600",neither
11,Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,460,1,"Dave had 17 apps on his phone. After adding some, he had 18 left. To find out how many apps he added, we subtract the initial number of apps from the final number of apps.

18 apps (final) - 17 apps (initial) = 1 app

Dave added 1 app to his phone. 

#### 1",text
12,Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,1,13,"To solve this problem, we need to determine the total amount of money Dan spent on the candy bar and the chocolate. 

Step 1: Identify the cost of each item.
- The cost of the candy bar is $7.
- The cost of the chocolate is $6.

Step 2: Add the costs of the candy bar and the chocolate.
- Total cost = $7 (candy bar) + $6 (chocolate) = $13.

Therefore, Dan spent $13 in total on the candy bar and the chocolate.

#### 13",text
13,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,13,2,"To find the size of each group, we need to divide the total number of bananas by the number of groups. 

Step 1: Identify the total number of bananas and the number of groups.
Total number of bananas = 392
Number of groups = 196

Step 2: Divide the total number of bananas by the number of groups.
392 ÷ 196 = 2

Each group contains 2 bananas.

#### 2",text
14,The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,2,369,"To find out how much farther they need to travel, we need to subtract the current depth from the total depth of the cave. 

Total depth of the cave = 1218 feet
Current depth = 849 feet

Subtract the current depth from the total depth:
1218 feet - 849 feet = 369 feet

They are traveling at a speed of 17 feet per unit of time. To find out how many units of time it will take to reach the end of the cave, we divide the remaining distance by the speed:

Remaining distance = 369 feet
Speed = 17 feet per unit of time

Number of units of time = 369 feet / 17 feet per unit of time = 21.76 units

Since they cannot travel a fraction of a unit of time, we round up to the nearest whole number. Therefore, they will need to travel for 22 units of time to reach the end of the cave.

#### 22",neither
15,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,369,5,"To solve this problem, we need to determine how many people can ride the Ferris wheel at the same time, given that there are 4 seats on the wheel and 20 people can ride it.

Step 1: Identify the number of seats on the Ferris wheel.
There are 4 seats on the Ferris wheel.

Step 2: Identify the total number of people who can ride the Ferris wheel at the same time.
20 people can ride the Ferris wheel at the same time.

Step 3: Divide the total number of people by the number of seats to find out how many people can ride each seat.
20 people / 4 seats = 5 people per seat.

Therefore, each seat on the Ferris wheel can hold 5 people.

#### 5",text
16,The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,5,136,"Step 1: Determine the number of tomatoes left after picking.
177 tomatoes - 53 tomatoes = 124 tomatoes

Step 2: Add the number of potatoes to the number of tomatoes left.
124 tomatoes + 12 potatoes = 136

The farmer has 136 tomatoes and potatoes left. 

#### 136",text
17,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,136,91,"To solve this problem, we need to determine the initial number of bottle caps Danny had before losing any at the park. We know that Danny lost 66 bottle caps and now has 25 bottle caps left. 

To find the initial number of bottle caps, we can add the number of bottle caps Danny lost to the number of bottle caps he has now:

Initial number of bottle caps = Number of bottle caps lost + Number of bottle caps remaining
Initial number of bottle caps = 66 + 25

Now, let's perform the addition:

Initial number of bottle caps = 66 + 25 = 91

Therefore, Danny initially had 91 bottle caps.

#### 91",text
18,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",91,13,"To find the total number of emails Jack received in the afternoon and evening, we need to add the number of emails he received in the afternoon and the number of emails he received in the evening. 

Step 1: Identify the number of emails received in the afternoon and evening.
- Jack received 5 emails in the afternoon.
- Jack received 8 emails in the evening.

Step 2: Add the number of emails received in the afternoon and the number of emails received in the evening.
- 5 (afternoon) + 8 (evening) = 13

Jack received 13 emails in the afternoon and evening. 

#### 13",text
19,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,13,7,"Step 1: Determine the initial number of sweet cookies Paco had.
Initial sweet cookies = 22

Step 2: Determine the number of sweet cookies Paco ate.
Sweet cookies eaten = 15

Step 3: Subtract the number of sweet cookies Paco ate from the initial number of sweet cookies to find the remaining sweet cookies.
Remaining sweet cookies = Initial sweet cookies - Sweet cookies eaten
Remaining sweet cookies = 22 - 15
Remaining sweet cookies = 7

#### 7",text
20,Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,7,33,"To find out how much the ring toss game made per day, we need to divide the total earnings by the number of days. The total earnings are 165 dollars, and the number of days is 5.

So, the calculation is:

165 dollars ÷ 5 days = 33 dollars per day

Therefore, the ring toss game made 33 dollars per day.

#### 33",text
21,The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,33,3,"Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?

Step 1: Determine the number of files Dave deleted.
Dave had 24 files and 13 apps on his phone. After deleting some apps and files, he had 17 apps and 21 files left. To find out how many files he deleted, we need to subtract the number of files he had left from the initial number of files.

21 files (left) - 24 files (initial) = -3 files

Since the result is negative, it means Dave added 3 files instead of deleting any. Therefore, he did not delete any files.

#### <answer>0",neither
22,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,3,333,"To find out how many more girls than boys the school has, we need to subtract the number of boys from the number of girls. 

Step 1: Identify the number of girls and boys.
- Number of girls: 569
- Number of boys: 236

Step 2: Subtract the number of boys from the number of girls.
569 - 236 = 333

The school has 333 more girls than boys.

#### 333",text
23,In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,333,22,"To solve this problem, we need to determine the total number of eggs Rebecca has. We know that each group has 2 eggs and there are 11 groups. 

Let's break it down step by step:

1. Determine the number of groups: 11 groups
2. Determine the number of eggs per group: 2 eggs
3. Multiply the number of groups by the number of eggs per group: 11 groups * 2 eggs/group

Calculation:
11 * 2 = 22

Therefore, Rebecca has 22 eggs.

#### 22",text
24,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,22,3,"To solve this problem, we need to determine how many more cups of sugar Mary needs to add to the cake recipe. The recipe calls for 7 cups of sugar, and Mary has already added 4 cups.

Step 1: Identify the total amount of sugar needed.
- The recipe calls for 7 cups of sugar.

Step 2: Identify the amount of sugar already added.
- Mary has already added 4 cups of sugar.

Step 3: Calculate the remaining amount of sugar needed.
- Subtract the amount of sugar already added from the total amount needed: 7 cups - 4 cups = 3 cups.

Therefore, Mary needs to add 3 more cups of sugar to the cake recipe.

#### 3",text
25,Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,3,3,"Dave had 21 apps on his phone. He added 89 new apps. So, he had 21 + 89 = 110 apps in total.
After deleting some, he had 24 left. So, he deleted 110 - 24 = 86 apps.
Therefore, he added 89 - 86 = 3 more apps than he deleted.
#### 3",ambiguous
26,Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,3,574664,"To find out how many more kids stayed home compared to those who went to the camp, we need to subtract the number of kids who went to the camp from the number of kids who stayed home. 

Step 1: Identify the numbers given in the problem.
- Kids who went to camp: 202958
- Kids who stayed home: 777622

Step 2: Subtract the number of kids who went to camp from the number of kids who stayed home.
- 777622 - 202958 = 574664

Step 3: Conclude the answer.
- 574664 more kids stayed home compared to those who went to the camp.

#### 574664",text
27,During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,574664,11,"The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. Therefore, the grasshopper jumped 13 - 2 = 11 inches. The frog jumped 11 inches. #### 11",text
28,The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,11,8,"To find the total number of balloons, we need to add the number of balloons each person brought. 

Allan brought 3 balloons and Jake brought 5 balloons. 

3 + 5 = 8

So, Allan and Jake had a total of 8 balloons in the park. 

#### 8",text
29,Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,8,3,"To solve this problem, we need to determine how many days it will take to harvest 24 sacks of oranges, given that they harvest 8 sacks per day.

Step 1: Identify the number of sacks harvested per day.
- The number of sacks harvested per day is 8.

Step 2: Identify the total number of sacks to be harvested.
- The total number of sacks to be harvested is 24.

Step 3: Divide the total number of sacks by the number of sacks harvested per day.
- 24 sacks / 8 sacks per day = 3 days

Therefore, it will take 3 days to harvest 24 sacks of oranges.

#### 3",text
30,He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,3,12,"Step 1: Determine the total hours Ryan spends on learning English each day.
Ryan spends 6 hours on learning English each day.

Step 2: Calculate the total hours Ryan spends on learning English over 2 days.
Total hours spent on learning English = 6 hours/day * 2 days = 12 hours.

#### 12",text
31,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,12,184,"First, we need to find out how many cakes the baker made in total. He made 144 cakes and then made 111 more cakes. So, the total number of cakes he made is 144 + 111 = 255 cakes.

Next, we need to find out how many cakes the baker sold. He sold 71 cakes.

To find out how many more cakes the baker made than those he sold, we subtract the number of cakes he sold from the total number of cakes he made. So, 255 - 71 = 184 cakes.

Therefore, the baker made 184 more cakes than those he sold.

#### 184",text
32,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,184,16,"There were 12 people on the bus. At the next stop, 4 more people got on the bus. So, there are 12 + 4 = 16 people on the bus now. #### 16",text
33,There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,16,9,"Jake brought 6 balloons to the park. He then bought 3 more balloons, so he brought a total of 6 + 3 = 9 balloons. 

#### 9",text
34,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,9,20,"To solve this problem, we need to find out how many shirts the machine made in 5 minutes. We know that the machine can make 4 shirts per minute. 

Step 1: Determine the number of shirts made per minute.
The machine makes 4 shirts per minute.

Step 2: Multiply the number of shirts made per minute by the number of minutes the machine worked.
4 shirts/minute * 5 minutes = 20 shirts

The machine made 20 shirts in 5 minutes.

#### 20",text
35,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,20,3,"Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. 

To find out how many salty cookies Paco had left, we need to subtract the number of salty cookies he ate from the total number of salty cookies he had. 

Total salty cookies = 6
Salty cookies eaten = 3

Salty cookies left = Total salty cookies - Salty cookies eaten
Salty cookies left = 6 - 3
Salty cookies left = 3

Therefore, Paco had 3 salty cookies left. 

#### 3",text
36,Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,3,125,"To find the total number of pages in the book, we need to add the number of pages in each chapter together. 

1. The first chapter is 66 pages long.
2. The second chapter is 35 pages long.
3. The third chapter is 24 pages long.

Adding these together:

66 + 35 + 24 = 125

Therefore, the book has 125 pages altogether.

#### 125",text
37,A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,125,39,"To solve this problem, we need to determine the number of children who were already on the bus before the bus stop. We know that 2 more children got on the bus, and the total number of children on the bus after the bus stop is 41.

Let's break down the information given:
- Number of children who got on the bus: 2
- Total number of children on the bus after the bus stop: 41

We can set up the equation as follows:
Number of children already on the bus + Number of children who got on the bus = Total number of children on the bus after the bus stop

Let's solve for the number of children already on the bus:
Number of children already on the bus + 2 = 41

To isolate the number of children already on the bus, we subtract 2 from both sides of the equation:
Number of children already on the bus + 2 - 2 = 41 - 2

This simplifies to:
Number of children already on the bus = 39

Therefore, there were 39 children already on the bus before the bus stop.

#### 39",text
38,Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,39,5,"To solve this problem, we need to determine how many eggs each group will have when Rebecca splits the 15 eggs into 3 groups. 

Step 1: Divide the total number of eggs by the number of groups.
15 eggs ÷ 3 groups = 5 eggs per group

Therefore, each group will have 5 eggs.

#### 5",text
39,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,5,7,"To find out how many bottle caps Danny found at the park, we need to subtract the number of bottle caps he had earlier from the number he has now. 

Step 1: Identify the given values.
- Danny has 32 bottle caps now.
- Danny had 25 bottle caps earlier.

Step 2: Subtract the number of bottle caps Danny had earlier from the number he has now.
- 32 (current number of bottle caps) - 25 (number of bottle caps earlier) = 7

Danny found 7 bottle caps at the park.

#### 7",text
40,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",7,33,"Step 1: Identify the number of kids Julia played with on Monday and Tuesday.
- On Monday, Julia played with 15 kids.
- On Tuesday, Julia played with 18 kids.

Step 2: Add the number of kids from Monday and Tuesday together.
- 15 (Monday) + 18 (Tuesday) = 33

Answer: Julia played with 33 kids on Monday and Tuesday.
#### 33",text
41,"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,33,2,"To solve this problem, we need to determine how many boys Haley gave the marbles to. We know that Haley has 10 marbles and she gave 5 marbles to each boy. 

Let's break down the information given:
- Total number of marbles: 10
- Number of marbles given to each boy: 5

To find out how many boys Haley gave the marbles to, we divide the total number of marbles by the number of marbles given to each boy:

10 marbles / 5 marbles per boy = 2 boys

Therefore, Haley gave the marbles to 2 boys.

#### 2",text
42,In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,2,81,"The depth of the water is 10 times Dean's height, so 10 * 9 = 90 feet. The water is 90 - 9 = 81 feet deeper than Dean's height. #### 81",text
43,After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,81,68,"To find out how many more pages the first chapter has than the second chapter, we need to subtract the number of pages in the second chapter from the number of pages in the first chapter. 

The first chapter has 91 pages and the second chapter has 23 pages. 

So, the calculation is 91 - 23 = 68. 

Therefore, the first chapter has 68 more pages than the second chapter. 

#### 68",text
44,A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",68,22,"To find the difference in the number of visitors, we subtract the number of visitors on the previous day from the number of visitors on the current day. 

317 visitors (current day) - 295 visitors (previous day) = 22 more visitors on the current day than on the previous day. 

Therefore, the answer is 22.",text
45,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,22,17,"To find the cost of each t-shirt, we need to divide the total amount made by the number of t-shirts sold. 

Total amount made = $51
Number of t-shirts sold = 3

Cost of each t-shirt = Total amount made / Number of t-shirts sold
Cost of each t-shirt = $51 / 3
Cost of each t-shirt = $17

Therefore, the cost of each t-shirt is $17.

#### 17",text
46,The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",17,11,"To find the total number of emails Jack received in the morning and evening, we need to add the number of emails he received in the morning and the number of emails he received in the evening. 

Morning emails: 3
Evening emails: 8

Total emails in the morning and evening = 3 + 8 = 11

#### 11",text
47,"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,11,38608,"To find out how many kids go to camp during the summer break, we need to subtract the number of kids who stay home from the total number of kids in Lawrence County.

Total number of kids in Lawrence County: 313473
Number of kids who stay home: 274865

Kids who go to camp = Total number of kids - Number of kids who stay home
Kids who go to camp = 313473 - 274865

Kids who go to camp = 38608

Therefore, 38,608 kids go to camp during the summer break.

#### 38608",text
48,Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,38608,66,"The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. Therefore, the frog jumped 35 - 4 = 31 inches. Together, they jumped 35 + 31 = 66 inches. #### 66",text
